번호,주택유형,공고명,지역,공고게시일,마감일,공고상태
56688905.0,국민임대,"[정정공고][접수마감 알림]대구도남 A-2 국민임대 입주자 추가모집(자격완화, 선착순동호지정, 선계약후검증)",대구광역시,2024.03.27,2024.03.28,접수마감
56776961.0,국민임대,[정정공고]정읍시 국민임대 예비입주자 모집공고(2024.03.21.),전북특별자치도,2024.03.26,2024.04.04,접수마감
56674631.0,국민임대,[정정공고]춘천시 국민임대주택 예비입주자모집(24.3.21),강원특별자치도,2024.03.26,2024.04.02,접수마감
56665452.0,행복주택,[정정공고]평택시.안성시 지역 행복주택 예비입주자 모집(2024.03.22),경기도,2024.03.26,2024.04.04,접수마감
56665213.0,행복주택,[정정공고]평택시.안성시 지역 행복주택 예비입주자 모집(2024.03.22),경기도,2024.03.26,2024.04.04,접수마감
56673881.0,국민임대,[정정공고]광주광역시 국민임대 통합정례 예비자 모집공고(2024.03.21),광주광역시,2024.03.25,2024.04.04,접수마감
56572939.0,영구임대,인천옹진연평 영구임대 입주자격완화 입주자 및 예비입주자 모집 공고,인천광역시,2024.03.25,2024.04.08,접수마감
56715796.0,행복주택,경북도청이전신도시 행복주택 예비입주자 모집 공고,경상북도,2024.03.22,2024.04.18,접수마감
56629040.0,영구임대,도청이전신도시 RH-11BL 영구임대 입주자 추가모집 공고('24.03.22),충청남도,2024.03.22,2024.04.03,접수마감
56636852.0,국민임대,밀양부북 A2BL 국민임대주택 입주자격완화 입주자 추가모집,경상남도,2024.03.22,2024.04.12,접수마감
56628969.0,국민임대,도청이전신도시 RH-11BL 국민임대 입주자 추가모집 공고('24.03.22),충청남도,2024.03.22,2024.04.03,접수마감
56632548.0,행복주택,울산다운2 A-6블록 행복주택 최초 입주자 모집공고,울산광역시,2024.03.22,2024.04.12,접수마감
56631707.0,행복주택,평택시.안성시 지역 행복주택 예비입주자 모집(2024.03.22),경기도,2024.03.22,2024.04.04,접수마감
56891978.0,영구임대,전주반월2 영구임대주택 예비입주자 모집,전북특별자치도,2024.03.22,2024.04.19,접수마감
56564572.0,국민임대,"(2024.03.22) 전북혁신9, 완주덕천하이트 국민임대주택 예비입주자 자격완화 상시모집",전북특별자치도,2024.03.22,2024.05.09,접수마감
56616064.0,국민임대,"공주시 지역국민임대 예비입주자모집(공주월송3, 공주월송4 공고일 :  2024.03.21)",충청남도,2024.03.22,2024.04.05,접수마감
56624242.0,행복주택,영광단주 행복주택 입주자격완화 추가모집,전라남도,2024.03.22,2024.04.08,접수마감
56634241.0,영구임대,[정정공고]청주시 영구임대주택 예비입주자 모집 공고('24.03.21),충청북도,2024.03.22,2024.04.05,접수마감
56634227.0,국민임대,[정정공고]평택시 지역 국민임대 예비입주자 모집공고(2024.03.14),경기도,2024.03.22,2024.03.27,접수마감
56630845.0,국민임대,[정정공고]부산광역시 국민임대주택 예비입주자 모집(2024.03.21),부산광역시,2024.03.22,2024.04.04,접수마감
56630195.0,국민임대,[정정공고]충남도청 RM6BL 국민임대주택 예비입주자 모집(24.03.21),충청남도,2024.03.22,2024.04.04,접수마감
56628045.0,국민임대,[정정공고]진천군지역 국민임대주택 예비입주자 모집 공고(2024.03.21),충청북도,2024.03.22,2024.04.05,접수마감
56627945.0,국민임대,[정정공고]청주시지역 국민임대주택 예비입주자 모집 공고(2024.03.21),충청북도,2024.03.22,2024.04.04,접수마감
56629705.0,국민임대,[정정공고]군산시 지역 국민임대주택 예비입주자 모집 공고,전북특별자치도,2024.03.22,2024.04.04,접수마감
56627449.0,국민임대,[정정공고]증평군 지역 국민임대주택 예비입주자 모집공고(2024.03.21),충청북도,2024.03.22,2024.04.02,접수마감
56728543.0,국민임대,김제시 국민임대 예비입주자 모집공고(2024.03.21.),전북특별자치도,2024.03.21,2024.04.02,접수마감
56623766.0,공공임대,[정정공고][정정공고]원주흥업 B-1블록 10년공공임대주택(리츠) 예비입주자 모집,강원특별자치도,2024.03.21,2024.04.03,접수마감
56623521.0,국민임대,거제시지역 국민임대주택 예비입주자 모집공고(2024.03.21),경상남도,2024.03.21,2024.04.03,접수마감
56601399.0,행복주택,예산군청(행복) 행복주택 예비입주자 모집 공고 (공고일 24.03.21.),충청남도,2024.03.21,2024.04.04,접수마감
56601420.0,행복주택,"공주시지역 행복주택 예비입주자 모집공고(공주월송3, 공주월송4, 공주금흥 공고일 24.03.21.)",충청남도,2024.03.21,2024.04.05,접수마감
56601517.0,국민임대,원주무실1_국민임대주택 예비입주자 모집공고,강원특별자치도,2024.03.21,2024.04.03,접수마감
56610912.0,국민임대,대전광역시 유성구 국민임대주택 예비입주자 모집(2024.03.21),대전광역시,2024.03.21,2024.04.05,접수마감
56614842.0,국민임대,충남도청 RM6BL 국민임대주택 예비입주자 모집(24.03.21),충청남도,2024.03.21,2024.04.04,접수마감
56614801.0,국민임대,"공주시 지역 국민임대 예비입주자 모집공고(공주덕성그린시티빌, 공주신한1차, 공주영우1차 공고일 : 24.03.21)",충청남도,2024.03.21,2024.04.05,접수마감
56582343.0,국민임대,논산시 지역 국민임대주택 예비입주자모집(2024.03.21),충청남도,2024.03.21,2024.04.04,접수마감
56582241.0,국민임대,서천군 지역 국민임대주택 예비입주자 모집(2024.03.21),충청남도,2024.03.21,2024.04.03,접수마감
56581897.0,국민임대,금산군 지역 국민임대주택 예비입주자 모집(2024.03.21),충청남도,2024.03.21,2024.04.01,접수마감
56581424.0,국민임대,부여군 지역 국민임대주택 예비입주자 모집(2024.03.21),충청남도,2024.03.21,2024.04.02,접수마감
56580693.0,국민임대,보령동대4 국민임대주택 예비입주자 모집 공고 (2024.03.21),충청남도,2024.03.21,2024.04.03,접수마감
56579562.0,국민임대,공주신관6단지 국민임대주택 예비입주자 모집(공고일 2024.03.21),충청남도,2024.03.21,2024.04.04,접수마감
56617795.0,국민임대,"창원시지역 진해청안그린빌, 진해청안해오름 국민임대주택 예비입주자 모집공고(2024.03.21)",경상남도,2024.03.21,2024.04.11,접수마감
56618078.0,국민임대,"창원시지역 진해청안그린빌, 진해청안해오름 국민임대주택 예비입주자 모집공고(2024.03.21)",경상남도,2024.03.21,2024.04.11,접수마감
56608202.0,국민임대,"경주시,영천시,포항시 지역 국민임대주택 예비입주자 모집 공고('24.03월)",경상북도,2024.03.21,2024.04.09,접수마감
56607673.0,국민임대,태안서린허브빌 자격완화 입주자 모집공고(24.3.21),충청남도,2024.03.21,2024.04.08,접수마감
56607682.0,국민임대,태안평천2 지역국민임대(예비입주자)2024.03.21,충청남도,2024.03.21,2024.04.08,접수마감
56615943.0,국민임대,홍성군  예산군 지역국민임대(예비입주자)2024.03.21,충청남도,2024.03.21,2024.04.04,접수마감
56607889.0,국민임대,홍성온누리 자격완화 입주자 모집공고(24.3.21),충청남도,2024.03.21,2024.04.04,접수마감
56620782.0,국민임대,2024년 3월 세종시 국민임대주택 예비입주자 모집,세종특별자치시,2024.03.21,2024.04.04,접수마감
56621801.0,행복주택,영암학산1단지 행복주택 입주자 및 예비입주자 모집공고(2024.03.21.),전라남도,2024.03.21,2024.04.02,접수마감
56597628.0,국민임대,장성군 지역 국민임대주택 예비입주자 모집(2024.03.21),전라남도,2024.03.21,2024.04.02,접수마감
56596412.0,국민임대,"경북북부권 국민임대주택 예비입주자 모집공고(안동, 예천, 상주)",경상북도,2024.03.21,2024.04.04,접수마감
56596198.0,국민임대,나주시 국민임대 통합정례 예비자 모집(2024.03.21),전라남도,2024.03.21,2024.04.03,접수마감
56595666.0,국민임대,"대구 달성군지역 국민임대주택(옥포2단지, 다사, 서재, 죽곡) 예비입주자 정례모집",대구광역시,2024.03.21,2024.04.04,접수마감
56624438.0,국민임대,부산광역시 국민임대주택 예비입주자 모집(2024.03.21),부산광역시,2024.03.21,2024.04.04,접수마감
56586927.0,국민임대,광주광역시 국민임대 통합정례 예비자 모집공고(2024.03.21),광주광역시,2024.03.21,2024.04.04,접수마감
56628476.0,국민임대,"경북서부지역(구미시,김천시)국민임대주택 예비자모집 공고",경상북도,2024.03.21,2024.04.03,접수마감
56655148.0,국민임대,울산광역시 국민임대주택 예비입주자 모집(2024.03.21.),울산광역시,2024.03.21,2024.04.05,접수마감
56611462.0,국민임대,담양군 지역 국민임대주택 예비입주자 모집(2024.03.21),전라남도,2024.03.21,2024.04.02,접수마감
56566601.0,국민임대,천안아산지역 국민임대 통합정례 예비입주자 모집공고(2024.03.21),충청남도,2024.03.21,2024.04.04,접수마감
56617202.0,국민임대,천안아산지역 국민임대 통합정례 예비입주자 모집공고(2024.03.21),충청남도,2024.03.21,2024.04.04,접수마감
56533234.0,국민임대,"대구남산, 대구칠곡7 국민임대주택 예비입주자 모집 공고",대구광역시,2024.03.21,2024.04.03,접수마감
56693272.0,국민임대,"대구시 동구, 경북 경산시 국민임대주택 예비입주자 모집 공고",대구광역시 외,2024.03.21,2024.04.03,접수마감
56606039.0,국민임대,남원금동 국민임대 예비입주자 모집공고(2024.03.21.),전북특별자치도,2024.03.21,2024.03.28,접수마감
56716870.0,국민임대,고창황산 국민임대 예비입주자 모집공고(2024.03.21.),전북특별자치도,2024.03.21,2024.03.29,접수마감
56605524.0,국민임대,순창군 국민임대 예비입주자 모집공고(2024.03.21.),전북특별자치도,2024.03.21,2024.04.03,접수마감
56712382.0,국민임대,정읍시 국민임대 예비입주자 모집공고(2024.03.21.),전북특별자치도,2024.03.21,2024.04.04,접수마감
56604193.0,국민임대,(2024.03.21) 진안군상 고향마을 국민임대주택 예비입주자 모집 공고,전북특별자치도,2024.03.21,2024.04.03,접수마감
56604111.0,국민임대,(2024.03.21) 장수북동 국민임대주택 예비입주자 모집 공고,전북특별자치도,2024.03.21,2024.04.03,접수마감
56603931.0,국민임대,"(2024.03.21) 전주시, 완주군 지역 국민임대주택 예비입주자 모집 공고",전북특별자치도,2024.03.21,2024.04.03,접수마감
56594700.0,국민임대,함안칠원 국민임대주택 예비입주자 모집('24.03.21),경상남도,2024.03.21,2024.04.05,접수마감
56594586.0,국민임대,밀양내이 국민임대주택 예비입주자 모집('24.03.21),경상남도,2024.03.21,2024.04.05,접수마감
56594320.0,국민임대,창원시 국민임대주택 예비입주자 모집 공고('24.03.21),경상남도,2024.03.21,2024.04.05,접수마감
56589290.0,영구임대,청주시 영구임대주택 예비입주자 모집 공고('24.03.21),충청북도,2024.03.21,2024.04.05,접수마감
56602066.0,국민임대,김해시 국민임대주택 예비입주자 정례모집 공고('24.03.21),경상남도,2024.03.21,2024.04.04,접수마감
56526980.0,국민임대,2024.3.21. 순천시·광양시·보성군·고흥군 국민임대주택 예비입주자 정례모집,전라남도,2024.03.21,2024.04.03,접수마감
56618504.0,국민임대,증평군 지역 국민임대주택 예비입주자 모집공고(2024.03.21),충청북도,2024.03.21,2024.04.02,접수마감
56617459.0,국민임대,음성군 지역 국민임대주택 예비입주자 모집공고(2024.03.21),충청북도,2024.03.21,2024.04.04,접수마감
56602639.0,국민임대,제천시지역 국민임대주택 예비입주자 모집공고(2024.03.21),충청북도,2024.03.21,2024.04.04,접수마감
56592979.0,국민임대,청주시지역 국민임대주택 예비입주자 모집 공고(2024.03.21),충청북도,2024.03.21,2024.04.04,접수마감
56597866.0,국민임대,진천군지역 국민임대주택 예비입주자 모집 공고(2024.03.21),충청북도,2024.03.21,2024.04.05,접수마감
56597876.0,국민임대,보은군지역 국민임대주택 예비입주자 모집 공고(2024.03.21),충청북도,2024.03.21,2024.04.04,접수마감
56619070.0,국민임대,원주시지역 국민임대주택 예비입주자 모집,강원특별자치도,2024.03.21,2024.04.09,접수마감
56603269.0,국민임대,칠곡북삼휴먼시아 국민임대주택 예비입주자 모집(45형),경상북도,2024.03.21,2024.04.03,접수마감
56598665.0,국민임대,칠곡왜관3단지 국민임대주택 예비입주자 모집 공고,경상북도,2024.03.21,2024.04.01,접수마감
56592468.0,국민임대,무주남대천단지 국민임대주택 예비입주자 모집 공고,전북특별자치도,2024.03.21,2024.04.02,접수마감
56613927.0,국민임대,대구안심4단지 국민임대 예비입주자 모집 (46㎡),대구광역시,2024.03.21,2024.04.03,접수마감
56587512.0,국민임대,김제하동단지 국민임대주택 예비입주자 모집 공고,전북특별자치도,2024.03.21,2024.04.02,접수마감
56579090.0,국민임대,익산시 지역 국민임대주택 예비입주자 모집 공고,전북특별자치도,2024.03.21,2024.04.02,접수마감
56578781.0,국민임대,"구미도산휴먼시아 국민임대주택 예비입주자 모집(46,51형)",경상북도,2024.03.21,2024.04.01,접수마감
56578362.0,국민임대,군산시 지역 국민임대주택 예비입주자 모집 공고,전북특별자치도,2024.03.21,2024.04.04,접수마감
56576912.0,국민임대,평창하진부 국민임대주택 예비입주자 모집공고 (2024.03.21),강원특별자치도,2024.03.21,2024.04.04,접수마감
